region,iso2,date,semana,population,total_cases,new_cases,total_deaths,new_deaths,people_vaccinated,people_fully_vaccinated,total_vaccinations,google_retail_and_recreation,google_grocery_and_pharmacy,google_parks,google_transit,google_workplaces,google_residential,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred
Norte,AC,2020-03-01,10,881935,0.00421,0.00421,1.1e-4,1.1e-4,0,0,0,0.41744,8.39913,-4.12851,3.42428,16.67282,-0.59502,0,0,0
Norte,AC,2020-03-02,10,881935,0.026480000000000004,0.02227,1.6e-4,5e-5,0,0,0,1.76871,8.27805,-3.03134,4.74518,18.15751,-0.99468,0,0,0
Norte,AC,2020-03-03,10,881935,0.0667,0.04022,1.7e-4,1e-5,0,0,0,3.05527,8.15795,-2.02532,6.04763,19.50957,-1.35926,0,0,0
Norte,AC,2020-03-04,10,881935,0.12475,0.05805,2.4e-4,7e-5,0,0,0,4.23155,8.05019,-1.14826,7.28988,20.65369,-1.67464,0,0,0
Norte,AC,2020-03-05,10,881935,0.20012,0.07537,3.7e-4,1.3e-4,0,0,0,5.23997,7.95763,-0.44046,8.42735,21.52994,-1.9284,0,0,0
Norte,AC,2020-03-06,10,881935,0.29031,0.09019,5.7e-4,2e-4,0,0,0,5.97473,7.84912,0.04794,9.40421,22.13972,-2.1148,0,0,0
Norte,AC,2020-03-07,10,881935,0.39042,0.10011,8.5e-4,2.8e-4,0,0,0,6.31799,7.68498,0.26435,10.16177,22.49977,-2.22983,0,0,0
Norte,AC,2020-03-08,11,881935,0.49315000000000003,0.10273,0.0012,3.5e-4,0,0,0,6.1519,7.42557,0.15613,10.64138,22.626830000000002,-2.26944,0,0,0
Norte,AC,2020-03-09,11,881935,0.58828,0.09513,0.00162,4.2e-4,0,0,0,5.37707,7.04299,-0.32855,10.77961,22.51295,-2.22493,0,0,0
Norte,AC,2020-03-10,11,881935,0.66051,0.07223,0.0021,4.8e-4,0,0,0,3.96775,6.55648,-1.2386,10.49396,22.05146,-2.06885,0,0,0
Norte,AC,2020-03-11,11,881935,0.68894,0.02843,0.00262,5.2e-4,0,0,0,1.91665,5.99702,-2.62213,9.6972,21.11099,-1.76911,0,0,0
Norte,AC,2020-03-12,11,881935,0.73082,0.04188,0.00312,5e-4,0,0,0,-0.78353,5.39561,-4.5273,8.30207,19.56019,-1.2936,0,0,0
Norte,AC,2020-03-13,11,881935,0.87554,0.14472,0.0035499999999999998,4.3e-4,0,0,0,-4.14883,4.75194,-6.99608,6.21279,17.28961,-0.61356,0,0,0
Norte,AC,2020-03-14,11,881935,1.1632500000000001,0.28771,0.00382,2.7e-4,0,0,0,-8.23031,3.94039,-10.04581,3.29943,14.27754,0.28629,0,0,0
Norte,AC,2020-03-15,12,881935,1.64212,0.47887,0.00384,2e-5,0,0,0,-13.08775,2.80402,-13.68767,-0.57644,10.52415,1.41789,0,0,0
Norte,AC,2020-03-16,12,881935,2.36429,0.72217,0.0043,4.6e-4,0,0,0,-18.72592,1.22339,-17.89532,-5.49089,6.0596,2.77994,0,0,0
Norte,AC,2020-03-17,12,881935,3.3696,1.00531,0.00539,0.00109,0,0,0,-24.9295,-0.77103,-22.4922,-11.27038,1.03375,4.31823,0,0,0
Norte,AC,2020-03-18,12,881935,4.68155,1.31195,0.00732,0.00193,0,0,0,-31.42814,-3.11126,-27.26423,-17.67897,-4.37359,5.96531,0,0,0
Norte,AC,2020-03-19,12,881935,6.30725,1.6257,0.01033,0.00301,0,0,0,-37.95151,-5.72936,-31.99732,-24.48071,-9.9826,7.65375,0,0,0
Norte,AC,2020-03-20,12,881935,8.23827,1.93102,0.01466,0.00433,0,0,0,-44.22917,-8.53335,-36.4858,-31.43152,-15.5971,9.31468,0,0,0
Norte,AC,2020-03-21,12,881935,10.4538,2.2155300000000002,0.0205,0.00584,0,0,0,-49.99035,-11.33528,-40.55773,-38.25481,-20.9554,10.87366,0,0,0
Norte,AC,2020-03-22,13,881935,12.92144,2.46764,0.02796,0.00746,0,0,0,-54.9642,-13.92316,-44.04955,-44.66584,-25.77945,12.25481,0,0,0
Norte,AC,2020-03-23,13,881935,15.59722,2.67578,0.03705,0.00909,0,0,0,-58.87984,-16.08505,-46.79774,-50.37986,-29.79118,13.38227,0,0,0
Norte,AC,2020-03-24,13,881935,18.42792,2.8307,0.04766,0.01061,0,0,0,-61.54164,-17.65114,-48.68736,-55.17085,-32.77987,14.19831,0,0,0
Norte,AC,2020-03-25,13,881935,21.36042,2.9325,0.05928,0.01162,0,0,0,-63.05476,-18.62037,-49.79785,-59.04757,-34.8041,14.71776,0,0,0
Norte,AC,2020-03-26,13,881935,24.34404,2.98362,0.070930000000000007,0.01165,0,0,0,-63.59962,-19.03384,-50.25726,-62.07748,-35.98977,14.9736,0,0,0
Norte,AC,2020-03-27,13,881935,27.33054,2.9865,0.08119,0.01026,0,0,0,-63.35659,-18.93265,-50.19365,-64.32807,-36.46281,14.9988,0,0,0
Norte,AC,2020-03-28,13,881935,30.27349,2.94295,0.08813,0.00694,0,0,0,-62.50953,-18.37097,-49.73594,-65.88125,-36.35836,14.83089,0,0,0
Norte,AC,2020-03-29,14,881935,33.1258,2.85231,0.08913,0.001,0,0,0,-61.25613,-17.45527,-49.0167,-66.87672,-35.84847,14.52563,0,0,0
Norte,AC,2020-03-30,14,881935,35.8391,2.7133,0.09744,0.00831,0,0,0,-59.79752,-16.30507,-48.16936,-67.46864,-35.11441,14.14331,0,0,0
Norte,AC,2020-03-31,14,881935,38.371900000000004,2.5328,0.11914,0.0217,0,0,0,-58.30933,-15.03081,-47.30604,-67.79602,-34.31911,13.7376,0,0,0
Norte,AC,2020-04-01,14,881935,40.72227,2.35037,0.15902,0.03988,0,0,0,-56.8651,-13.70651,-46.45354,-67.93722,-33.55204,13.33555,0,0,0
Norte,AC,2020-04-02,14,881935,42.936,2.21373,0.22254,0.06352,0,0,0,-55.51287,-12.39709,-45.61732,-67.95544,-32.88429,12.95754,0,0,0
Norte,AC,2020-04-03,14,881935,45.1066,2.1706,0.31586,0.09332,0,0,0,-54.30067,-11.16749,-44.80284,-67.91388,-32.38697,12.62397,0,0,0
Norte,AC,2020-04-04,14,881935,47.36594,2.25934,0.44504,0.12918,0,0,0,-53.27397,-10.08293,-44.02165,-67.86866,-32.11037,12.35227,0,0,0
Norte,AC,2020-04-05,15,881935,49.84686,2.48092,0.61295,0.16791,0,0,0,-52.46813,-9.20985,-43.30957,-67.84753,-32.02151,12.14806,0,0,0
Norte,AC,2020-04-06,15,881935,52.67379,2.82693,0.81851,0.20556,0,0,0,-51.91595,-8.61501,-42.70852,-67.87115,-32.06662,12.01401,0,0,0
Norte,AC,2020-04-07,15,881935,55.96276,3.28897,1.0566499999999999,0.23814,0,0,0,-51.65021,-8.36515,-42.2604,-67.96019,-32.19191,11.95278,0,0,0
Norte,AC,2020-04-08,15,881935,59.81874,3.85598,1.31974,0.26309,0,0,0,-51.67808,-8.50048,-41.98927,-68.1229,-32.34054,11.96381,0,0,0
Norte,AC,2020-04-09,15,881935,64.32489,4.50615,1.60307,0.28333,0,0,0,-51.90416,-8.95499,-41.84778,-68.31799,-32.44335,12.03363,0,0,0
Norte,AC,2020-04-10,15,881935,69.53992,5.21503,1.90624,0.30317,0,0,0,-52.20741,-9.63614,-41.77069,-68.49175,-32.4281,12.14557,0,0,0
Norte,AC,2020-04-11,15,881935,75.49804999999999,5.95813,2.23317,0.32693,0,0,0,-52.46678,-10.45138,-41.69281,-68.59049,-32.22256,12.28293,0,0,0
Norte,AC,2020-04-12,16,881935,82.21298,6.71493,2.59108,0.35791,0,0,0,-52.59792,-11.3133,-41.56718,-68.57605,-31.78714,12.43025,0,0,0
Norte,AC,2020-04-13,16,881935,89.69363,7.48065,2.9864,0.39532,0,0,0,-52.66325,-12.15501,-41.41991,-68.47252,-31.21276,12.57708,0,0,0
Norte,AC,2020-04-14,16,881935,97.94808,8.25445,3.4237699999999998,0.43737,0,0,0,-52.76186,-12.91475,-41.29536,-68.31951,-30.62298,12.71417,0,0,0
Norte,AC,2020-04-15,16,881935,106.98104,9.03296,3.90617,0.4824,0,0,0,-52.96745,-13.54299,-41.22571,-68.15217,-30.12061,12.83328,0,0,0
Norte,AC,2020-04-16,16,881935,116.78381,9.80277,4.43542,0.52925,0,0,0,-53.25206,-14.03907,-41.19435,-67.98774,-29.72542,12.93008,0,0,0
Norte,AC,2020-04-17,16,881935,127.33175,10.54794,5.01229,0.57687,0,0,0,-53.56232,-14.41458,-41.17249,-67.839,-29.43643,13.00124,0,0,0
Norte,AC,2020-04-18,16,881935,138.58429,11.25254,5.63652,0.62423,0,0,0,-53.84487,-14.68109,-41.13133,-67.71872,-29.25266,13.04341,0,0,0
Norte,AC,2020-04-19,17,881935,150.51107,11.92678,6.30752,0.671,0,0,0,-54.05295,-14.84037,-41.04772,-67.63449,-29.15932,13.05274,0,0,0
Norte,AC,2020-04-20,17,881935,163.19667,12.6856,7.0271099999999995,0.71959,0,0,0,-54.16621,-14.85503,-40.92103,-67.57327,-29.08632,13.02332,0,0,0
Norte,AC,2020-04-21,17,881935,176.86676,13.67009,7.80024,0.77313,0,0,0,-54.17093,-14.67783,-40.75629,-67.51682,-28.94975,12.94871,0,0,0
Norte,AC,2020-04-22,17,881935,191.88808,15.02132,8.63498,0.83474,0,0,0,-54.05336,-14.26157,-40.55854,-67.44692,-28.66571,12.82247,0,0,0
Norte,AC,2020-04-23,17,881935,208.77467000000001,16.88659,9.54204,0.90706,0,0,0,-53.8044,-13.5762,-40.33159,-67.34634,-28.18588,12.6444,0,0,0
Norte,AC,2020-04-24,17,881935,228.21273,19.43806,10.53283,0.99079,0,0,0,-53.43337,-12.66035,-40.07448,-67.2019,-27.60433,12.4392,0,0,0
Norte,AC,2020-04-25,17,881935,251.06678,22.85405,11.61901,1.08618,0,0,0,-52.95424,-11.56984,-39.78506,-67.0014,-27.05071,12.2378,0,0,0
Norte,AC,2020-04-26,18,881935,278.3797,27.31292,12.81244,1.19343,0,0,0,-52.38096,-10.36045,-39.46115,-66.73265,-26.65467,12.07113,0,0,0
Norte,AC,2020-04-27,18,881935,311.29806,32.91836,14.12507,1.31263,0,0,0,-51.73896,-9.09301,-39.11652,-66.39167,-26.50302,11.96327,0,0,0
Norte,AC,2020-04-28,18,881935,350.77356,39.4755,15.56828,1.44321,0,0,0,-51.09968,-7.84841,-38.82863,-66.00737,-26.5111,11.91087,0,0,0
Norte,AC,2020-04-29,18,881935,397.48835,46.71479,17.15275,1.58447,0,0,0,-50.54606,-6.71256,-38.69083,-65.61684,-26.55144,11.90375,0,0,0
Norte,AC,2020-04-30,18,881935,451.84361,54.35526,18.88727,1.73452,0,0,0,-50.13935,-5.74972,-38.76725,-65.24843,-26.51884,11.93277,0,0,0
Norte,AC,2020-05-01,18,881935,513.91366,62.07005,20.77407,1.8868,0,0,0,-49.85412,-4.93763,-39.00507,-64.89548,-26.39744,11.993,0,0,0
Norte,AC,2020-05-02,18,881935,583.43455,69.52089,22.80766,2.03359,0,0,0,-49.64328,-4.23242,-39.32222,-64.54257,-26.19367,12.08059,0,0,0
Norte,AC,2020-05-03,19,881935,659.80402,76.36947,24.97482,2.16716,0,0,0,-49.45976,-3.59017,-39.63664,-64.17427,-25.91398,12.19166,0,0,0
Norte,AC,2020-05-04,19,881935,742.12209,82.31807,27.25636,2.28154,0,0,0,-49.2793,-2.9938,-39.88903,-63.78967,-25.57128,12.32211,0,0,0
Norte,AC,2020-05-05,19,881935,829.3533,87.23121,29.63408,2.37772,0,0,0,-49.16908,-2.53334,-40.11124,-63.44585,-25.20428,12.46679,0,0,0
Norte,AC,2020-05-06,19,881935,920.36729,91.01399,32.092529999999996,2.45845,0,0,0,-49.21914,-2.32562,-40.3579,-63.21441,-24.85817,12.6203,0,0,0
Norte,AC,2020-05-07,19,881935,1013.93879,93.5715,34.61901,2.52648,0,0,0,-49.51949,-2.48746,-40.68364,-63.16693,-24.57815,12.77726,0,0,0
Norte,AC,2020-05-08,19,881935,1108.89518,94.95639,37.20328,2.58427,0,0,0,-50.13189,-3.10238,-41.12977,-63.35237,-24.40419,12.93478,0,0,0
Norte,AC,2020-05-09,19,881935,1204.70665,95.81147,39.83636,2.63308,0,0,0,-51.005,-4.12065,-41.68437,-63.72909,-24.35538,13.10003,0,0,0
Norte,AC,2020-05-10,20,881935,1301.63374,96.92709,42.51026,2.6739,0,0,0,-52.05919,-5.45922,-42.32219,-64.2328,-24.44561,13.2827,0,0,0
Norte,AC,2020-05-11,20,881935,1400.7273500000001,99.09361,45.21797,2.70771,0,0,0,-53.21483,-7.03504,-43.018,-64.79923,-24.68876,13.49245,0,0,0
Norte,AC,2020-05-12,20,881935,1503.89419,103.16684,47.95597,2.738,0,0,0,-54.39659,-8.75492,-43.73924,-65.37158,-25.08331,13.73377,0,0,0
Norte,AC,2020-05-13,20,881935,1614.15858,110.26439,50.73423,2.77826,0,0,0,-55.54624,-10.48511,-44.424,-65.92295,-25.56609,13.99028,0,0,0
Norte,AC,2020-05-14,20,881935,1735.72791,121.56933,53.57873,2.8445,0,0,0,-56.60982,-12.0817,-45.00305,-66.43391,-26.05852,14.24037,0,0,0
Norte,AC,2020-05-15,20,881935,1873.5930700000001,137.86516,56.52859,2.94986,0,0,0,-57.53958,-13.42251,-45.42268,-66.88641,-26.49531,14.46682,0,0,0
Norte,AC,2020-05-16,20,881935,2031.93031,158.33724,59.62471,3.09612,0,0,0,-58.31247,-14.47222,-45.69118,-67.26775,-26.86431,14.6698,0,0,0
Norte,AC,2020-05-17,21,881935,2213.70169,181.77138,62.90689,3.28218,0,0,0,-58.91167,-15.21721,-45.83238,-67.56659,-27.16665,14.85386,0,0,0
Norte,AC,2020-05-18,21,881935,2420.65505,206.95336,66.41386,3.50697,0,0,0,-59.32031,-15.64389,-45.87008,-67.77159,-27.40348,15.02353,0,0,0
Norte,AC,2020-05-19,21,881935,2653.26686,232.61181,70.18469,3.77083,0,0,0,-59.52567,-15.74443,-45.82063,-67.87488,-27.57343,15.18035,0,0,0
Norte,AC,2020-05-20,21,881935,2910.51339,257.24653,74.26457,4.07988,0,0,0,-59.53154,-15.53419,-45.67057,-67.88238,-27.6652,15.3139,0,0,0
Norte,AC,2020-05-21,21,881935,3189.81354,279.30015,78.70626,4.44169,0,0,0,-59.34584,-15.0343,-45.39895,-67.80346,-27.665,15.41076,0,0,0
Norte,AC,2020-05-22,21,881935,3487.02881,297.21527,83.57007,4.86381,0,0,0,-58.97646,-14.26589,-44.98484,-67.6475,-27.55904,15.45752,0,0,0
Norte,AC,2020-05-23,21,881935,3796.74008,309.71127,88.91777,5.3477,0,0,0,-58.43561,-13.2507,-44.41725,-67.42153,-27.33691,15.44378,0,0,0
Norte,AC,2020-05-24,22,881935,4113.35453,316.61445,94.78821,5.87044,0,0,0,-57.75255,-12.01292,-43.72495,-67.12306,-27.00171,15.37129,0,0,0
Norte,AC,2020-05-25,22,881935,4431.38238,318.02785,101.19124000000001,6.40303,0,0,0,-56.96084,-10.57735,-42.94666,-66.74728,-26.55994,15.24484,0,0,0
Norte,AC,2020-05-26,22,881935,4745.43691,314.05453,108.10768,6.91644,0,0,0,-56.09402,-8.96878,-42.12109,-66.28935,-26.0181,15.06921,0,0,0
Norte,AC,2020-05-27,22,881935,5050.55657,305.11966,115.49084,7.38316,0,0,0,-55.18092,-7.22611,-41.28022,-65.74506,-25.39165,14.85188,0,0,0
Norte,AC,2020-05-28,22,881935,5343.49352,292.93695,123.27258,7.78174,0,0,0,-54.23151,-5.4447,-40.42902,-65.11271,-24.73196,14.61114,0,0,0
Norte,AC,2020-05-29,22,881935,5623.03573,279.54221,131.3648,8.09222,0,0,0,-53.25103,-3.73403,-39.56571,-64.39122,-24.09937,14.36795,0,0,0
Norte,AC,2020-05-30,22,881935,5889.84025,266.80452,139.66693,8.30213,0,0,0,-52.25292,-2.18736,-38.69494,-63.5949,-23.54297,14.14045,0,0,0
Norte,AC,2020-05-31,23,881935,6145.76622,255.92597,148.09586,8.42893,0,0,0,-51.28334,-0.83312,-37.847,-62.79967,-23.06675,13.9353,0,0,0
Norte,AC,2020-06-01,23,881935,6393.70809,247.94187,156.59341,8.49755,0,0,0,-50.39663,0.31648,-37.05862,-62.09684,-22.66348,13.75632,0,0,0
Norte,AC,2020-06-02,23,881935,6637.59566,243.88757,165.12634,8.53293,0,0,0,-49.64715,1.24921,-36.3665,-61.57772,-22.32589,13.60734,0,0,0
Norte,AC,2020-06-03,23,881935,6881.93186,244.3362,173.68134,8.555,0,0,0,-49.07372,1.95651,-35.79764,-61.30938,-22.05269,13.49166,0,0,0
Norte,AC,2020-06-04,23,881935,7129.94396,248.0121,182.24495,8.56361,0,0,0,-48.65302,2.44441,-35.34017,-61.26186,-21.8663,13.4105,0,0,0
Norte,AC,2020-06-05,23,881935,7383.1214,253.17744,190.79855,8.5536,0,0,0,-48.34624,2.72257,-34.97251,-61.38096,-21.79512,13.3646,0,0,0
Norte,AC,2020-06-06,23,881935,7641.21578,258.09438,199.31837,8.51982,0,0,0,-48.11454,2.80069,-34.67308,-61.61246,-21.86754,13.35466,0,0,0
Norte,AC,2020-06-07,24,881935,7902.52941,261.31363,207.77384,8.45547,0,0,0,-47.93051,2.68938,-34.43234,-61.91032,-22.09204,13.37958,0,0,0
Norte,AC,2020-06-08,24,881935,8165.06947,262.54006,216.12106,8.34722,0,0,0,-47.81244,2.40311,-34.28896,-62.26115,-22.39756,13.43091,0,0,0
Norte,AC,2020-06-09,24,881935,8426.83654,261.76707,224.30116,8.1801,0,0,0,-47.79003,1.95726,-34.29365,-62.65971,-22.69312,13.49837,0,0,0
Norte,AC,2020-06-10,24,881935,8685.82464,258.9881,232.2403,7.93914,0,0,0,-47.89298,1.36725,-34.49714,-63.10079,-22.88774,13.57169,0,0,0
Norte,AC,2020-06-11,24,881935,8940.27078,254.44614,239.86156,7.62126,0,0,0,-48.12722,0.6594,-34.92442,-63.56331,-22.90913,13.64205,0,0,0
Norte,AC,2020-06-12,24,881935,9189.65333,249.38255,247.13248,7.27092,0,0,0,-48.4036,-0.09634,-35.49764,-63.96296,-22.75962,13.70663,0,0,0
Norte,AC,2020-06-13,24,881935,9434.94158,245.28825,254.07697,6.94449,0,0,0,-48.60919,-0.81908,-36.11321,-64.19956,-22.46023,13.76404,0,0,0
Norte,AC,2020-06-14,25,881935,9678.20636,243.26478,260.76496,6.68799,0,0,0,-48.65831,-1.44024,-36.68281,-64.20272,-22.03169,13.81215,0,0,0
Norte,AC,2020-06-15,25,881935,9921.06233,242.85597,267.27117,6.50621,0,0,0,-48.57438,-1.94039,-37.17909,-64.02102,-21.49366,13.84566,0,0,0
Norte,AC,2020-06-16,25,881935,10164.27857,243.21624,273.66478,6.39361,0,0,0,-48.40805,-2.31237,-37.58992,-63.73283,-20.86548,13.85852,0,0,0
Norte,AC,2020-06-17,25,881935,10407.77859,243.50002,280.00946,6.34468,0,0,0,-48.20999,-2.54905,-37.90322,-63.4165,-20.16653,13.84466,0,0,0
Norte,AC,2020-06-18,25,881935,10650.8369,243.05831,286.36259,6.35313,0,0,0,-48.01734,-2.64359,-38.10834,-63.13049,-19.42303,13.80123,0,0,0
Norte,AC,2020-06-19,25,881935,10892.86542,242.02852,292.77238,6.40979,0,0,0,-47.81313,-2.59042,-38.20064,-62.85376,-18.68868,13.7382,0,0,0
Norte,AC,2020-06-20,25,881935,11133.61004,240.74462,299.27712,6.50474,0,0,0,-47.56686,-2.38429,-38.17693,-62.54534,-18.02404,13.66879,0,0,0
Norte,AC,2020-06-21,26,881935,11373.15066,239.54062,305.90518,6.62806,0,0,0,-47.24804,-2.01994,-38.03404,-62.1643,-17.48967,13.60617,0,0,0
Norte,AC,2020-06-22,26,881935,11611.79288,238.64222,312.67116,6.76598,0,0,0,-46.83427,-1.49024,-37.77363,-61.68214,-17.12429,13.55849,0,0,0
Norte,AC,2020-06-23,26,881935,11849.63493,237.84205,319.56047,6.88931,0,0,0,-46.3356,-0.78061,-37.41675,-61.12021,-16.87916,13.51361,0,0,0
Norte,AC,2020-06-24,26,881935,12086.4594,236.82447,326.52547,6.965,0,0,0,-45.77019,0.12539,-36.9893,-60.51227,-16.68368,13.45432,0,0,0
Norte,AC,2020-06-25,26,881935,12321.73325,235.27385,333.4855,6.96003,0,0,0,-45.15618,1.2442,-36.51718,-59.8921,-16.46727,13.36342,0,0,0
Norte,AC,2020-06-26,26,881935,12554.77601,233.04276,340.33866,6.85316,0,0,0,-44.5021,2.58183,-36.016,-59.27874,-16.17801,13.22876,0,0,0
Norte,AC,2020-06-27,26,881935,12785.43274,230.65673,347.00924,6.67058,0,0,0,-43.77789,4.10242,-35.46032,-58.63215,-15.83866,13.05847,0,0,0
Norte,AC,2020-06-28,27,881935,13014.24225,228.80951,353.45949,6.45025,0,0,0,-42.94384,5.75965,-34.81443,-57.89753,-15.49067,12.86571,0,0,0
Norte,AC,2020-06-29,27,881935,13242.22825,227.986,359.68328,6.22379,0,0,0,-41.9821,7.49306,-34.05715,-57.04283,-15.16698,12.66257,0,0,0
Norte,AC,2020-06-30,27,881935,13470.06395,227.8357,365.68057,5.99729,0,0,0,-40.96202,9.18551,-33.22541,-56.12686,-14.86657,12.45681,0,0,0
Norte,AC,2020-07-01,27,881935,13697.86322,227.79927,371.45103,5.77046,0,0,0,-39.97482,10.70571,-32.37071,-55.23118,-14.57992,12.25507,0,0,0
Norte,AC,2020-07-02,27,881935,13925.18058,227.31736,376.99402,5.54299,0,0,0,-39.1117,11.92238,-31.54452,-54.43732,-14.29753,12.06403,0,0,0
Norte,AC,2020-07-03,27,881935,14151.17924,225.99866,382.31196,5.31794,0,0,0,-38.44409,12.73378,-30.79201,-53.80616,-14.01385,11.89042,0,0,0
Norte,AC,2020-07-04,27,881935,14375.30326,224.12402,387.42375,5.11179,0,0,0,-37.96445,13.15639,-30.13311,-53.31577,-13.73927,11.74135,0,0,0
Norte,AC,2020-07-05,28,881935,14597.44556,222.1423,392.3681,4.94435,0,0,0,-37.64547,13.23626,-29.58141,-52.92356,-13.48813,11.62399,0,0,0
Norte,AC,2020-07-06,28,881935,14817.94794,220.50238,397.20353,4.83543,0,0,0,-37.45983,13.01942,-29.15054,-52.58693,-13.27479,11.54552,0,0,0
Norte,AC,2020-07-07,28,881935,15037.38967,219.44173,402.00111,4.79758,0,0,0,-37.37897,12.55712,-28.84452,-52.27266,-13.10834,11.50945,0,0,0
Norte,AC,2020-07-08,28,881935,15255.7419,218.35223,406.81538,4.81427,0,0,0,-37.36924,11.92149,-28.62911,-51.98512,-12.97686,11.50454,0,0,0
Norte,AC,2020-07-09,28,881935,15472.15626,216.41436,411.67707,4.86169,0,0,0,-37.39576,11.18983,-28.46051,-51.73803,-12.86315,11.51588,0,0,0
Norte,AC,2020-07-10,28,881935,15684.96485,212.80859,416.59309,4.91602,0,0,0,-37.42362,10.43948,-28.2949,-51.54516,-12.75003,11.52854,0,0,0
Norte,AC,2020-07-11,28,881935,15892.031789999999,207.06694,421.54898,4.95589,0,0,0,-37.42105,9.73903,-28.09848,-51.41332,-12.62372,11.53073,0,0,0
Norte,AC,2020-07-12,29,881935,16092.15942,200.12763,426.51856,4.96958,0,0,0,-37.36872,9.12218,-27.8775,-51.32167,-12.48404,11.5231,0,0,0
Norte,AC,2020-07-13,29,881935,16285.43983,193.28041,431.46639,4.94783,0,0,0,-37.25045,8.61393,-27.64819,-51.24244,-12.33423,11.50944,0,0,0
Norte,AC,2020-07-14,29,881935,16473.0601,187.62027,436.35142,4.88503,0,0,0,-37.04968,8.22975,-27.42291,-51.15123,-12.1767,11.49306,0,0,0
Norte,AC,2020-07-15,29,881935,16656.52333,183.46323,441.14175,4.79033,0,0,0,-36.74845,7.94711,-27.19828,-51.03717,-12.01064,11.47548,0,0,0
Norte,AC,2020-07-16,29,881935,16837.45387,180.93054,445.81833,4.67658,0,0,0,-36.32844,7.73396,-26.96704,-50.89275,-11.83445,11.45776,0,0,0
Norte,AC,2020-07-17,29,881935,17017.59732,180.14345,450.37495,4.55662,0,0,0,-35.77131,7.55826,-26.72192,-50.71047,-11.64651,11.44094,0,0,0
Norte,AC,2020-07-18,29,881935,17198.69773,181.10041,454.81952,4.44457,0,0,0,-35.06996,7.39939,-26.4594,-50.48661,-11.44458,11.42506,0,0,0
Norte,AC,2020-07-19,30,881935,17382.00641,183.30868,459.17922,4.3597,0,0,0,-34.26201,7.28245,-26.19104,-50.23252,-11.22391,11.40599,0,0,0
Norte,AC,2020-07-20,30,881935,17568.15908,186.15267,463.50178,4.32256,0,0,0,-33.39632,7.24397,-25.93214,-49.96334,-10.97914,11.37855,0,0,0
Norte,AC,2020-07-21,30,881935,17757.17593,189.01685,467.85548,4.3537,0,0,0,-32.52172,7.32047,-25.69802,-49.69421,-10.70488,11.33759,0,0,0
Norte,AC,2020-07-22,30,881935,17948.59156,191.41563,472.32392,4.46844,0,0,0,-31.67218,7.54702,-25.48801,-49.43442,-10.40138,11.27779,0,0,0
Norte,AC,2020-07-23,30,881935,18141.97502,193.38346,476.98507,4.66115,0,0,0,-30.82206,7.95287,-25.23746,-49.17001,-10.09125,11.19326,0,0,0
Norte,AC,2020-07-24,30,881935,18337.05978,195.08476,481.90604,4.92097,0,0,0,-29.93088,8.56579,-24.86575,-48.88117,-9.80274,11.07794,0,0,0
Norte,AC,2020-07-25,30,881935,18533.74375,196.68397,487.14307,5.23703,0,0,0,-28.95812,9.41358,-24.29224,-48.5481,-9.56407,10.9258,0,0,0
Norte,AC,2020-07-26,31,881935,18732.10005,198.3563,492.73159,5.58852,0,0,0,-27.87797,10.51078,-23.46449,-48.17389,-9.39178,10.7335,0,0,0
Norte,AC,2020-07-27,31,881935,18932.42021,200.32016,498.64641,5.91482,0,0,0,-26.72335,11.81903,-22.44274,-47.85322,-9.25565,10.5086,0,0,0
Norte,AC,2020-07-28,31,881935,19135.22494,202.80473,504.79176,6.14535,0,0,0,-25.54187,13.28671,-21.31543,-47.70367,-9.11376,10.26137,0,0,0
Norte,AC,2020-07-29,31,881935,19341.15706,205.93212,511.0168,6.22504,0,0,0,-24.3726,14.85496,-20.1592,-47.80646,-8.93876,10.00273,0,0,0
Norte,AC,2020-07-30,31,881935,19550.55331,209.39625,517.17768,6.16088,0,0,0,-23.22045,16.43587,-19.00363,-48.09745,-8.76153,9.7462,0,0,0
Norte,AC,2020-07-31,31,881935,19763.33726,212.78395,523.15301,5.97533,0,0,0,-22.08182,17.93428,-17.86654,-48.47612,-8.62754,9.50596,0,0,0
Norte,AC,2020-08-01,31,881935,19979.01931,215.68205,528.84391,5.6909,0,0,0,-20.95307,19.25504,-16.76572,-48.84198,-8.58225,9.29617,0,0,0
Norte,AC,2020-08-02,32,881935,20196.63113,217.61182,534.17571,5.3318,0,0,0,-19.84283,20.31756,-15.7224,-49.11672,-8.64997,9.12691,0,0,0
Norte,AC,2020-08-03,32,881935,20414.46334,217.83221,539.10488,4.92917,0,0,0,-18.8086,21.09963,-14.77136,-49.31081,-8.77047,8.99175,0,0,0
Norte,AC,2020-08-04,32,881935,20629.99994,215.5366,543.6208,4.51592,0,0,0,-17.92011,21.59362,-13.95083,-49.4569,-8.8624,8.88018,0,0,0
Norte,AC,2020-08-05,32,881935,20839.91829,209.91835,547.74572,4.12492,0,0,0,-17.24708,21.79188,-13.29899,-49.58767,-8.84436,8.78168,0,0,0
Norte,AC,2020-08-06,32,881935,21040.54965,200.63136,551.52929,3.78357,0,0,0,-16.83663,21.69151,-12.83696,-49.70922,-8.66042,8.68959,0,0,0
Norte,AC,2020-08-07,32,881935,21229.72123,189.17158,555.02665,3.49736,0,0,0,-16.64534,21.30846,-12.51739,-49.72138,-8.35629,8.61271,0,0,0
